path,key_tonic,key_mode,avg_tempo,num_notes,avg_pitch,instrument_count,time_signature
data/maestro/2009/MIDI-Unprocessed_20_R1_2009_01-05_ORIG_MID--AUDIO_20_R1_2009_20_R1_2009_01_WAV.midi,E-,major,120.0,10142,65.18448037862355,1,4/4
data/maestro/2009/MIDI-Unprocessed_03_R1_2009_03-08_ORIG_MID--AUDIO_03_R1_2009_03_R1_2009_08_WAV.midi,E-,minor,120.0,4398,70.18599363346976,1,4/4
data/maestro/2009/MIDI-Unprocessed_19_R2_2009_01_ORIG_MID--AUDIO_19_R2_2009_19_R2_2009_01_WAV.midi,G,major,120.0,8854,63.532979444318954,1,4/4
data/maestro/2009/MIDI-Unprocessed_13_R1_2009_04_ORIG_MID--AUDIO_13_R1_2009_13_R1_2009_04_WAV.midi,F#,minor,120.0,19904,62.45041197749196,1,4/4
data/maestro/2009/MIDI-Unprocessed_04_R1_2009_04-06_ORIG_MID--AUDIO_04_R1_2009_04_R1_2009_05_WAV.midi,F#,minor,120.0,12967,69.41860106424,1,4/4
data/maestro/2009/MIDI-Unprocessed_09_R1_2009_01-04_ORIG_MID--AUDIO_09_R1_2009_09_R1_2009_02_WAV.midi,B,minor,120.0,1107,65.6594399277326,1,4/4
data/maestro/2009/MIDI-Unprocessed_06_R1_2009_03-07_ORIG_MID--AUDIO_06_R1_2009_06_R1_2009_04_WAV.midi,G,major,120.0,1410,62.6531914893617,1,4/4
data/maestro/2009/MIDI-Unprocessed_20_R1_2009_06-07_ORIG_MID--AUDIO_20_R1_2009_20_R1_2009_06_WAV.midi,A,minor,120.0,18557,66.42690089992995,1,4/4
data/maestro/2009/MIDI-Unprocessed_07_R1_2009_01-03_ORIG_MID--AUDIO_07_R1_2009_07_R1_2009_03_WAV.midi,G#,minor,120.0,7104,62.15976914414414,1,4/4
data/maestro/2009/MIDI-Unprocessed_13_R1_2009_01-03_ORIG_MID--AUDIO_13_R1_2009_13_R1_2009_03_WAV.midi,C,minor,120.0,10335,67.86627963231737,1,4/4
data/maestro/2009/MIDI-Unprocessed_02_R1_2009_03-06_ORIG_MID--AUDIO_02_R1_2009_02_R1_2009_04_WAV.midi,F#,major,120.0,885,64.85536723163843,1,4/4
data/maestro/2009/MIDI-Unprocessed_21_R2_2009_01_ORIG_MID--AUDIO_21_R2_2009_21_R2_2009_01_WAV.midi,B-,major,120.0,8823,62.7560920321886,1,4/4
data/maestro/2009/MIDI-Unprocessed_01_R1_2009_01-04_ORIG_MID--AUDIO_01_R1_2009_01_R1_2009_04_WAV.midi,G#,minor,120.0,7041,62.101264024996446,1,4/4
data/maestro/2009/MIDI-Unprocessed_07_R1_2009_04-05_ORIG_MID--AUDIO_07_R1_2009_07_R1_2009_04_WAV.midi,F#,minor,120.0,2699,65.3697665802149,1,4/4
data/maestro/2009/MIDI-Unprocessed_17_R2_2009_01_ORIG_MID--AUDIO_17_R2_2009_17_R2_2009_04_WAV.midi,F,minor,120.0,7715,61.40855476344783,1,4/4
data/maestro/2009/MIDI-Unprocessed_07_R2_2009_01_ORIG_MID--AUDIO_07_R2_2009_07_R2_2009_01_WAV.midi,C,minor,120.0,5350,60.02523364485981,1,4/4
data/maestro/2009/MIDI-Unprocessed_11_R1_2009_06-09_ORIG_MID--AUDIO_11_R1_2009_11_R1_2009_09_WAV.midi,D,major,120.0,13474,64.49124239275642,1,4/4
data/maestro/2009/MIDI-Unprocessed_11_R1_2009_01-05_ORIG_MID--AUDIO_11_R1_2009_11_R1_2009_03_WAV.midi,B-,minor,120.0,1352,64.0673076923077,1,4/4
data/maestro/2009/MIDI-Unprocessed_16_R2_2009_01_ORIG_MID--AUDIO_16_R2_2009_16_R2_2009_02_WAV.midi,C,minor,120.0,3930,61.83358778625954,1,4/4
data/maestro/2009/MIDI-Unprocessed_12_R2_2009_01_ORIG_MID--AUDIO_12_R2_2009_12_R2_2009_03_WAV.midi,E-,major,120.0,1551,60.06060606060606,1,4/4
data/maestro/2009/MIDI-Unprocessed_19_R2_2009_01_ORIG_MID--AUDIO_19_R2_2009_19_R2_2009_04_WAV.midi,G,major,120.0,6745,65.7583395107487,1,4/4
data/maestro/2009/MIDI-Unprocessed_08_R2_2009_01_ORIG_MID--AUDIO_08_R2_2009_08_R2_2009_01_WAV.midi,G,major,120.0,6549,63.897388914338066,1,4/4
data/maestro/2009/MIDI-Unprocessed_09_R2_2009_01_ORIG_MID--AUDIO_09_R2_2009_09_R2_2009_03_WAV.midi,A,minor,120.0,2994,64.53239812959252,1,4/4
data/maestro/2009/MIDI-Unprocessed_10_R2_2009_01_ORIG_MID--AUDIO_10_R2_2009_10_R2_2009_04_WAV.midi,G,minor,120.0,5762,64.75216938562998,1,4/4
data/maestro/2009/MIDI-Unprocessed_08_R2_2009_01_ORIG_MID--AUDIO_08_R2_2009_08_R2_2009_04_WAV.midi,G,major,120.0,6775,65.74568265682657,1,4/4
data/maestro/2009/MIDI-Unprocessed_15_R1_2009_03-06_ORIG_MID--AUDIO_15_R1_2009_15_R1_2009_03_WAV.midi,G#,minor,120.0,8144,66.70665520628684,1,4/4
data/maestro/2009/MIDI-Unprocessed_14_R1_2009_01-05_ORIG_MID--AUDIO_14_R1_2009_14_R1_2009_04_WAV.midi,B,minor,120.0,1793,65.77523703290575,1,4/4
data/maestro/2009/MIDI-Unprocessed_10_R2_2009_01_ORIG_MID--AUDIO_10_R2_2009_10_R2_2009_01_WAV.midi,B-,major,120.0,8446,62.95713947430736,1,4/4
data/maestro/2009/MIDI-Unprocessed_04_R1_2009_04-06_ORIG_MID--AUDIO_04_R1_2009_04_R1_2009_04_WAV.midi,A-,major,120.0,2280,66.5201754385965,1,4/4
data/maestro/2009/MIDI-Unprocessed_06_R1_2009_03-07_ORIG_MID--AUDIO_06_R1_2009_06_R1_2009_03_WAV.midi,E,minor,120.0,1031,62.69641125121242,1,4/4
data/maestro/2009/MIDI-Unprocessed_11_R1_2009_01-05_ORIG_MID--AUDIO_11_R1_2009_11_R1_2009_04_WAV.midi,D,minor,120.0,3058,60.12982341399608,1,4/4
data/maestro/2009/MIDI-Unprocessed_14_R1_2009_06-08_ORIG_MID--AUDIO_14_R1_2009_14_R1_2009_08_WAV.midi,B-,major,120.0,16117,63.398026928088356,1,4/4
data/maestro/2009/MIDI-Unprocessed_17_R1_2009_01-03_ORIG_MID--AUDIO_17_R1_2009_17_R1_2009_02_WAV.midi,B,major,120.0,4746,64.74420564686051,1,4/4
data/maestro/2009/MIDI-Unprocessed_08_R2_2009_01_ORIG_MID--AUDIO_08_R2_2009_08_R2_2009_03_WAV.midi,B,minor,120.0,2891,62.948114839156,1,4/4
data/maestro/2009/MIDI-Unprocessed_21_R1_2009_01-03_ORIG_MID--AUDIO_21_R1_2009_21_R1_2009_03_WAV.midi,C,minor,120.0,10588,67.54165092557612,1,4/4
data/maestro/2009/MIDI-Unprocessed_02_R1_2009_03-06_ORIG_MID--AUDIO_02_R1_2009_02_R1_2009_03_WAV.midi,B,major,120.0,2611,63.39065492148602,1,4/4
data/maestro/2009/MIDI-Unprocessed_02_R1_2009_01-02_ORIG_MID--AUDIO_02_R1_2009_02_R1_2009_01_WAV.midi,A,major,120.0,7177,68.71659467744183,1,4/4
data/maestro/2009/MIDI-Unprocessed_09_R1_2009_05-06_ORIG_MID--AUDIO_09_R1_2009_09_R1_2009_05_WAV.midi,C,major,120.0,17729,65.02459247560495,1,4/4
data/maestro/2009/MIDI-Unprocessed_07_R2_2009_01_ORIG_MID--AUDIO_07_R2_2009_07_R2_2009_04_WAV.midi,F,minor,120.0,7580,61.42440633245383,1,4/4
data/maestro/2009/MIDI-Unprocessed_16_R1_2009_01-02_ORIG_MID--AUDIO_16_R1_2009_16_R1_2009_02_WAV.midi,E,major,120.0,6405,63.83528493364559,1,4/4
data/maestro/2009/MIDI-Unprocessed_19_R1_2009_03-04_ORIG_MID--AUDIO_19_R1_2009_19_R1_2009_04_WAV.midi,E-,minor,120.0,8050,64.81801242236025,1,4/4
data/maestro/2009/MIDI-Unprocessed_12_R1_2009_03-05_ORIG_MID--AUDIO_12_R1_2009_12_R1_2009_03_WAV.midi,C,major,120.0,7439,66.30111574136309,1,4/4
data/maestro/2009/MIDI-Unprocessed_03_R1_2009_03-08_ORIG_MID--AUDIO_03_R1_2009_03_R1_2009_06_WAV.midi,G,minor,120.0,2870,64.40383275261324,1,4/4
data/maestro/2009/MIDI-Unprocessed_10_R2_2009_01_ORIG_MID--AUDIO_10_R2_2009_10_R2_2009_03_WAV.midi,B-,minor,120.0,3307,67.58240096764439,1,4/4
data/maestro/2009/MIDI-Unprocessed_11_R1_2009_01-05_ORIG_MID--AUDIO_11_R1_2009_11_R1_2009_02_WAV.midi,A-,major,120.0,2002,63.82917082917083,1,4/4
data/maestro/2009/MIDI-Unprocessed_08_R1_2009_01-04_ORIG_MID--AUDIO_08_R1_2009_08_R1_2009_03_WAV.midi,D,minor,120.0,3088,62.43685233160622,1,4/4
data/maestro/2009/MIDI-Unprocessed_07_R2_2009_01_ORIG_MID--AUDIO_07_R2_2009_07_R2_2009_03_WAV.midi,E-,major,120.0,1831,60.56581103222283,1,4/4
data/maestro/2009/MIDI-Unprocessed_12_R1_2009_03-05_ORIG_MID--AUDIO_12_R1_2009_12_R1_2009_05_WAV.midi,C#,minor,120.0,7924,68.97513881877839,1,4/4
data/maestro/2009/MIDI-Unprocessed_01_R1_2009_01-04_ORIG_MID--AUDIO_01_R1_2009_01_R1_2009_02_WAV.midi,D,major,120.0,2243,63.38519839500669,1,4/4
data/maestro/2009/MIDI-Unprocessed_19_R2_2009_01_ORIG_MID--AUDIO_19_R2_2009_19_R2_2009_02_WAV.midi,D,major,120.0,3652,63.33515881708653,1,4/4
data/maestro/2009/MIDI-Unprocessed_15_R1_2009_01-02_ORIG_MID--AUDIO_15_R1_2009_15_R1_2009_01_WAV.midi,F,major,120.0,6088,65.27513140604468,1,4/4
data/maestro/2009/MIDI-Unprocessed_05_R1_2009_01-02_ORIG_MID--AUDIO_05_R1_2009_05_R1_2009_01_WAV.midi,D,major,120.0,7738,67.722021194107,1,4/4
data/maestro/2009/MIDI-Unprocessed_14_R1_2009_06-08_ORIG_MID--AUDIO_14_R1_2009_14_R1_2009_06_WAV.midi,D,major,120.0,8556,67.68478260869566,1,4/4
data/maestro/2009/MIDI-Unprocessed_07_R1_2009_01-03_ORIG_MID--AUDIO_07_R1_2009_07_R1_2009_02_WAV.midi,E-,major,120.0,13251,63.30239227228134,1,4/4
data/maestro/2009/MIDI-Unprocessed_01_R1_2009_01-04_ORIG_MID--AUDIO_01_R1_2009_01_R1_2009_01_WAV.midi,B,minor,120.0,1001,64.73426573426573,1,4/4
data/maestro/2009/MIDI-Unprocessed_05_R1_2009_03-05_ORIG_MID--AUDIO_05_R1_2009_05_R1_2009_03_WAV.midi,B-,major,120.0,15190,60.12488479262673,1,4/4
data/maestro/2009/MIDI-Unprocessed_15_R1_2009_03-06_ORIG_MID--AUDIO_15_R1_2009_15_R1_2009_05_WAV.midi,E,major,120.0,2271,66.98062527520916,1,4/4
data/maestro/2009/MIDI-Unprocessed_18_R1_2009_04_ORIG_MID--AUDIO_18_R1_2009_18_R1_2009_04_WAV.midi,B-,minor,120.0,16917,62.612815511024415,1,4/4
data/maestro/2009/MIDI-Unprocessed_07_R1_2009_04-05_ORIG_MID--AUDIO_07_R1_2009_07_R1_2009_05_WAV.midi,B-,minor,120.0,12456,63.19733461785485,1,4/4
data/maestro/2009/MIDI-Unprocessed_06_R1_2009_03-07_ORIG_MID--AUDIO_06_R1_2009_06_R1_2009_07_WAV.midi,C#,major,120.0,6286,64.8315303849825,1,4/4
data/maestro/2009/MIDI-Unprocessed_06_R1_2009_03-07_ORIG_MID--AUDIO_06_R1_2009_06_R1_2009_06_WAV.midi,A-,major,120.0,7111,61.95401490648291,1,4/4
data/maestro/2009/MIDI-Unprocessed_20_R1_2009_01-05_ORIG_MID--AUDIO_20_R1_2009_20_R1_2009_02_WAV.midi,C,major,120.0,8348,64.73370867273599,1,4/4
data/maestro/2009/MIDI-Unprocessed_08_R1_2009_01-04_ORIG_MID--AUDIO_08_R1_2009_08_R1_2009_04_WAV.midi,G,minor,120.0,5222,60.84641899655305,1,4/4
data/maestro/2009/MIDI-Unprocessed_17_R1_2009_01-03_ORIG_MID--AUDIO_17_R1_2009_17_R1_2009_03_WAV.midi,A,major,120.0,10717,67.38126341326864,1,4/4
data/maestro/2009/MIDI-Unprocessed_16_R1_2009_01-02_ORIG_MID--AUDIO_16_R1_2009_16_R1_2009_01_WAV.midi,E-,major,120.0,13391,63.325890523485924,1,4/4
data/maestro/2009/MIDI-Unprocessed_16_R1_2009_03-06_ORIG_MID--AUDIO_16_R1_2009_16_R1_2009_03_WAV.midi,E,minor,120.0,11351,64.9792969782398,1,4/4
data/maestro/2009/MIDI-Unprocessed_08_R2_2009_01_ORIG_MID--AUDIO_08_R2_2009_08_R2_2009_02_WAV.midi,D,major,120.0,3457,63.54903095169222,1,4/4
data/maestro/2009/MIDI-Unprocessed_09_R1_2009_01-04_ORIG_MID--AUDIO_09_R1_2009_09_R1_2009_03_WAV.midi,E-,major,120.0,9308,61.10797163730125,1,4/4
data/maestro/2009/MIDI-Unprocessed_15_R1_2009_03-06_ORIG_MID--AUDIO_15_R1_2009_15_R1_2009_06_WAV.midi,C#,major,120.0,5708,71.88840224246671,1,4/4
data/maestro/2009/MIDI-Unprocessed_16_R2_2009_01_ORIG_MID--AUDIO_16_R2_2009_16_R2_2009_03_WAV.midi,C#,minor,120.0,3305,60.31285930408472,1,4/4
data/maestro/2009/MIDI-Unprocessed_09_R1_2009_01-04_ORIG_MID--AUDIO_09_R1_2009_09_R1_2009_01_WAV.midi,B,minor,120.0,3557,65.9820073095305,1,4/4
data/maestro/2009/MIDI-Unprocessed_10_R2_2009_01_ORIG_MID--AUDIO_10_R2_2009_10_R2_2009_02_WAV.midi,C#,minor,120.0,2870,57.649477351916374,1,4/4
data/maestro/2009/MIDI-Unprocessed_17_R1_2009_04_ORIG_MID--AUDIO_17_R1_2009_17_R1_2009_04_WAV.midi,G#,minor,120.0,21033,60.70080349926306,1,4/4
data/maestro/2009/MIDI-Unprocessed_08_R1_2009_01-04_ORIG_MID--AUDIO_08_R1_2009_08_R1_2009_02_WAV.midi,G,major,120.0,2389,61.2247802427794,1,4/4
data/maestro/2009/MIDI-Unprocessed_11_R1_2009_06-09_ORIG_MID--AUDIO_11_R1_2009_11_R1_2009_08_WAV.midi,G,major,120.0,4404,61.83969118982743,1,4/4
data/maestro/2009/MIDI-Unprocessed_09_R2_2009_01_ORIG_MID--AUDIO_09_R2_2009_09_R2_2009_02_WAV.midi,C,major,120.0,4307,64.508706756443,1,4/4
data/maestro/2009/MIDI-Unprocessed_10_R1_2009_03-05_ORIG_MID--AUDIO_10_R1_2009_10_R1_2009_04_WAV.midi,E-,minor,120.0,5200,61.12403846153846,1,4/4
data/maestro/2009/MIDI-Unprocessed_14_R1_2009_01-05_ORIG_MID--AUDIO_14_R1_2009_14_R1_2009_05_WAV.midi,D,major,120.0,1486,67.07940780619111,1,4/4
data/maestro/2009/MIDI-Unprocessed_04_R1_2009_04-06_ORIG_MID--AUDIO_04_R1_2009_04_R1_2009_06_WAV.midi,E-,major,120.0,2793,70.30397422126745,1,4/4
data/maestro/2009/MIDI-Unprocessed_17_R2_2009_01_ORIG_MID--AUDIO_17_R2_2009_17_R2_2009_03_WAV.midi,E-,major,120.0,1819,60.49312809235844,1,4/4
data/maestro/2009/MIDI-Unprocessed_08_R1_2009_01-04_ORIG_MID--AUDIO_08_R1_2009_08_R1_2009_01_WAV.midi,B-,major,120.0,6056,67.32562747688243,1,4/4
data/maestro/2009/MIDI-Unprocessed_03_R1_2009_03-08_ORIG_MID--AUDIO_03_R1_2009_03_R1_2009_07_WAV.midi,D,major,120.0,1253,62.61851556264964,1,4/4
data/maestro/2009/MIDI-Unprocessed_03_R1_2009_03-08_ORIG_MID--AUDIO_03_R1_2009_03_R1_2009_04_WAV.midi,F,major,120.0,4730,62.32452431289641,1,4/4
data/maestro/2009/MIDI-Unprocessed_16_R2_2009_01_ORIG_MID--AUDIO_16_R2_2009_16_R2_2009_04_WAV.midi,C,major,120.0,7474,64.71032914102221,1,4/4
data/maestro/2009/MIDI-Unprocessed_15_R1_2009_01-02_ORIG_MID--AUDIO_15_R1_2009_15_R1_2009_02_WAV.midi,B,minor,120.0,14395,65.2593261549149,1,4/4
data/maestro/2009/MIDI-Unprocessed_17_R2_2009_01_ORIG_MID--AUDIO_17_R2_2009_17_R2_2009_01_WAV.midi,C,minor,120.0,5303,60.116914953799736,1,4/4
data/maestro/2009/MIDI-Unprocessed_14_R1_2009_01-05_ORIG_MID--AUDIO_14_R1_2009_14_R1_2009_03_WAV.midi,C,major,120.0,1804,68.98059866962306,1,4/4
data/maestro/2009/MIDI-Unprocessed_09_R2_2009_01_ORIG_MID--AUDIO_09_R2_2009_09_R2_2009_01_WAV.midi,A,minor,120.0,4543,61.00968523002421,1,4/4
data/maestro/2009/MIDI-Unprocessed_17_R2_2009_01_ORIG_MID--AUDIO_17_R2_2009_17_R2_2009_02_WAV.midi,A-,major,120.0,3285,59.012176560121766,1,4/4
data/maestro/2009/MIDI-Unprocessed_19_R1_2009_01-02_ORIG_MID--AUDIO_19_R1_2009_19_R1_2009_02_WAV.midi,B,major,120.0,17882,63.41852141818588,1,4/4
data/maestro/2009/MIDI-Unprocessed_09_R2_2009_01_ORIG_MID--AUDIO_09_R2_2009_09_R2_2009_04_WAV.midi,A,minor,120.0,4064,65.95423228346456,1,4/4
data/maestro/2009/MIDI-Unprocessed_12_R1_2009_01-02_ORIG_MID--AUDIO_12_R1_2009_12_R1_2009_01_WAV.midi,D,minor,120.0,6960,63.839080459770116,1,4/4
data/maestro/2009/MIDI-Unprocessed_06_R1_2009_01-02_ORIG_MID--AUDIO_06_R1_2009_06_R1_2009_02_WAV.midi,C,major,120.0,15111,64.3912381708689,1,4/4
data/maestro/2009/MIDI-Unprocessed_03_R1_2009_01-02_ORIG_MID--AUDIO_03_R1_2009_03_R1_2009_02_WAV.midi,B,major,120.0,18312,63.961009174311926,1,4/4
data/maestro/2009/MIDI-Unprocessed_10_R1_2009_03-05_ORIG_MID--AUDIO_10_R1_2009_10_R1_2009_03_WAV.midi,F#,major,120.0,5192,63.544298921417564,1,4/4
data/maestro/2009/MIDI-Unprocessed_09_R1_2009_01-04_ORIG_MID--AUDIO_09_R1_2009_09_R1_2009_04_WAV.midi,E-,minor,120.0,8588,64.67081974848627,1,4/4
data/maestro/2009/MIDI-Unprocessed_16_R2_2009_01_ORIG_MID--AUDIO_16_R2_2009_16_R2_2009_01_WAV.midi,C,major,120.0,5995,61.01100917431193,1,4/4
data/maestro/2009/MIDI-Unprocessed_21_R1_2009_04_ORIG_MID--AUDIO_21_R1_2009_21_R1_2009_04_WAV.midi,B,major,120.0,18033,63.43858481672489,1,4/4
data/maestro/2009/MIDI-Unprocessed_05_R1_2009_01-02_ORIG_MID--AUDIO_05_R1_2009_05_R1_2009_02_WAV.midi,D,major,120.0,13064,63.924831598285365,1,4/4
data/maestro/2009/MIDI-Unprocessed_06_R1_2009_03-07_ORIG_MID--AUDIO_06_R1_2009_06_R1_2009_05_WAV.midi,E,major,120.0,2109,58.68468468468468,1,4/4
data/maestro/2009/MIDI-Unprocessed_08_R1_2009_05-06_ORIG_MID--AUDIO_08_R1_2009_08_R1_2009_06_WAV.midi,B-,minor,120.0,13344,62.835431654676256,1,4/4
data/maestro/2009/MIDI-Unprocessed_14_R1_2009_01-05_ORIG_MID--AUDIO_14_R1_2009_14_R1_2009_02_WAV.midi,G#,minor,120.0,1665,64.56756756756756,1,4/4
data/maestro/2009/MIDI-Unprocessed_12_R2_2009_01_ORIG_MID--AUDIO_12_R2_2009_12_R2_2009_01_WAV.midi,C,minor,120.0,5286,59.9216799091941,1,4/4
data/maestro/2009/MIDI-Unprocessed_17_R1_2009_01-03_ORIG_MID--AUDIO_17_R1_2009_17_R1_2009_01_WAV.midi,E,minor,120.0,6325,61.3105138339921,1,4/4
data/maestro/2009/MIDI-Unprocessed_04_R1_2009_01-03_ORIG_MID--AUDIO_04_R1_2009_04_R1_2009_02_WAV.midi,C,major,120.0,7414,66.43404370110602,1,4/4
data/maestro/2009/MIDI-Unprocessed_10_R1_2009_01-02_ORIG_MID--AUDIO_10_R1_2009_10_R1_2009_01_WAV.midi,E,minor,120.0,8717,64.13640013766204,1,4/4
data/maestro/2009/MIDI-Unprocessed_18_R1_2009_01-03_ORIG_MID--AUDIO_18_R1_2009_18_R1_2009_01_WAV.midi,G,major,120.0,3504,62.636986301369866,1,4/4
data/maestro/2009/MIDI-Unprocessed_11_R1_2009_06-09_ORIG_MID--AUDIO_11_R1_2009_11_R1_2009_06_WAV.midi,E-,major,120.0,1120,68.46696428571428,1,4/4
data/maestro/2009/MIDI-Unprocessed_03_R1_2009_03-08_ORIG_MID--AUDIO_03_R1_2009_03_R1_2009_05_WAV.midi,D,minor,120.0,2789,62.31911079239871,1,4/4
data/maestro/2009/MIDI-Unprocessed_18_R1_2009_01-03_ORIG_MID--AUDIO_18_R1_2009_18_R1_2009_02_WAV.midi,F,major,120.0,6350,65.40456692913386,1,4/4
data/maestro/2009/MIDI-Unprocessed_12_R2_2009_01_ORIG_MID--AUDIO_12_R2_2009_12_R2_2009_02_WAV.midi,A-,major,120.0,3394,59.06482027106659,1,4/4
data/maestro/2009/MIDI-Unprocessed_21_R2_2009_01_ORIG_MID--AUDIO_21_R2_2009_21_R2_2009_02_WAV.midi,C#,minor,120.0,3029,57.76956091119181,1,4/4
data/maestro/2009/MIDI-Unprocessed_11_R1_2009_06-09_ORIG_MID--AUDIO_11_R1_2009_11_R1_2009_07_WAV.midi,C#,minor,120.0,819,78.97802197802197,1,4/4
data/maestro/2009/MIDI-Unprocessed_21_R1_2009_01-03_ORIG_MID--AUDIO_21_R1_2009_21_R1_2009_01_WAV.midi,A-,major,120.0,9380,60.92942430703625,1,4/4
data/maestro/2009/MIDI-Unprocessed_10_R1_2009_01-02_ORIG_MID--AUDIO_10_R1_2009_10_R1_2009_02_WAV.midi,C,minor,120.0,8300,62.393614457831326,1,4/4
data/maestro/2009/MIDI-Unprocessed_21_R2_2009_01_ORIG_MID--AUDIO_21_R2_2009_21_R2_2009_04_WAV.midi,G,minor,120.0,5796,64.6123188405797,1,4/4
data/maestro/2009/MIDI-Unprocessed_03_R1_2009_03-08_ORIG_MID--AUDIO_03_R1_2009_03_R1_2009_03_WAV.midi,A,major,120.0,4741,66.68550938620544,1,4/4
data/maestro/2009/MIDI-Unprocessed_02_R1_2009_03-06_ORIG_MID--AUDIO_02_R1_2009_02_R1_2009_05_WAV.midi,C#,minor,120.0,2967,59.91843613077182,1,4/4
data/maestro/2009/MIDI-Unprocessed_02_R1_2009_01-02_ORIG_MID--AUDIO_02_R1_2009_02_R1_2009_02_WAV.midi,C#,minor,120.0,19836,62.12719298245614,1,4/4
data/maestro/2009/MIDI-Unprocessed_11_R1_2009_01-05_ORIG_MID--AUDIO_11_R1_2009_11_R1_2009_01_WAV.midi,C,major,120.0,14925,62.38726968174204,1,4/4
data/maestro/2017/MIDI-Unprocessed_074_PIANO074_MID--AUDIO-split_07-08-17_Piano-e_2-04_wav--1.midi,D,minor,120.0,8182,60.9716450745539,1,4/4
data/maestro/2017/MIDI-Unprocessed_050_PIANO050_MID--AUDIO-split_07-06-17_Piano-e_3-01_wav--3.midi,D,minor,120.0,7610,64.66570302233903,1,4/4
data/maestro/2017/MIDI-Unprocessed_058_PIANO058_MID--AUDIO-split_07-07-17_Piano-e_2-02_wav--3.midi,B-,major,120.0,4025,60.353788819875774,1,4/4
data/maestro/2017/MIDI-Unprocessed_057_PIANO057_MID--AUDIO-split_07-07-17_Piano-e_1-07_wav--2.midi,D,minor,120.0,3088,60.9044689119171,1,4/4
data/maestro/2017/MIDI-Unprocessed_055_PIANO055_MID--AUDIO-split_07-07-17_Piano-e_1-04_wav--1.midi,B,major,120.0,2692,62.682020802377416,1,4/4
data/maestro/2017/MIDI-Unprocessed_061_PIANO061_MID--AUDIO-split_07-07-17_Piano-e_2-05_wav--1.midi,E-,major,120.0,1792,61.986049107142854,1,4/4
data/maestro/2017/MIDI-Unprocessed_044_PIANO044_MID--AUDIO-split_07-06-17_Piano-e_1-04_wav--1.midi,C#,minor,120.0,2512,62.67714968152866,1,4/4
data/maestro/2017/MIDI-Unprocessed_066_PIANO066_MID--AUDIO-split_07-07-17_Piano-e_3-02_wav--1.midi,D,minor,120.0,2536,61.51301261829653,1,4/4
data/maestro/2017/MIDI-Unprocessed_081_PIANO081_MID--AUDIO-split_07-09-17_Piano-e_2_-02_wav--3.midi,F,minor,120.0,6550,64.06748091603053,1,4/4
data/maestro/2017/MIDI-Unprocessed_058_PIANO058_MID--AUDIO-split_07-07-17_Piano-e_2-02_wav--5.midi,E,minor,120.0,5694,65.26343519494205,1,4/4
data/maestro/2017/MIDI-Unprocessed_056_PIANO056_MID--AUDIO-split_07-07-17_Piano-e_1-05_wav--2.midi,A-,major,120.0,2027,63.27281697089295,1,4/4
data/maestro/2017/MIDI-Unprocessed_043_PIANO043_MID--AUDIO-split_07-06-17_Piano-e_1-03_wav--3.midi,C,major,120.0,1443,67.42966042966043,1,4/4
data/maestro/2017/MIDI-Unprocessed_052_PIANO052_MID--AUDIO-split_07-06-17_Piano-e_3-03_wav--2.midi,A,minor,120.0,1783,61.16320807627594,1,4/4
data/maestro/2017/MIDI-Unprocessed_061_PIANO061_MID--AUDIO-split_07-07-17_Piano-e_2-05_wav--3.midi,A-,major,120.0,6952,62.03164556962025,1,4/4
data/maestro/2017/MIDI-Unprocessed_053_PIANO053_MID--AUDIO-split_07-06-17_Piano-e_3-04_wav--3.midi,D,minor,120.0,3081,60.82083739045764,1,4/4
data/maestro/2017/MIDI-Unprocessed_046_PIANO046_MID--AUDIO-split_07-06-17_Piano-e_2-02_wav--2.midi,G,major,120.0,3340,60.60149700598802,1,4/4
data/maestro/2017/MIDI-Unprocessed_060_PIANO060_MID--AUDIO-split_07-07-17_Piano-e_2-04_wav--4.midi,E-,major,120.0,4206,63.480266286257724,1,4/4
data/maestro/2017/MIDI-Unprocessed_070_PIANO070_MID--AUDIO-split_07-08-17_Piano-e_1-02_wav--2.midi,A,minor,120.0,1462,70.44870041039671,1,4/4
data/maestro/2017/MIDI-Unprocessed_079_PIANO079_MID--AUDIO-split_07-09-17_Piano-e_1-04_wav--1.midi,D,minor,120.0,3385,65.09158050221566,1,4/4
data/maestro/2017/MIDI-Unprocessed_081_PIANO081_MID--AUDIO-split_07-09-17_Piano-e_2_-02_wav--1.midi,D,minor,120.0,8090,60.856860321384424,1,4/4
data/maestro/2017/MIDI-Unprocessed_057_PIANO057_MID--AUDIO-split_07-07-17_Piano-e_1-07_wav--1.midi,G,major,120.0,2453,62.294333469221364,1,4/4
data/maestro/2017/MIDI-Unprocessed_044_PIANO044_MID--AUDIO-split_07-06-17_Piano-e_1-04_wav--3.midi,C#,minor,120.0,2346,64.230179028133,1,4/4
data/maestro/2017/MIDI-Unprocessed_071_PIANO071_MID--AUDIO-split_07-08-17_Piano-e_1-04_wav--2.midi,A,major,120.0,2616,63.26873088685015,1,4/4
data/maestro/2017/MIDI-Unprocessed_050_PIANO050_MID--AUDIO-split_07-06-17_Piano-e_3-01_wav--1.midi,F#,minor,120.0,2757,61.8190061661226,1,4/4
data/maestro/2017/MIDI-Unprocessed_042_PIANO042_MID--AUDIO-split_07-06-17_Piano-e_1-02_wav--1.midi,F,minor,120.0,2256,61.80806737588652,1,4/4
